,Date.Sampled,Address,X1st.Draw,X2nd.Draw,X3rd.Draw,X4th.Draw,X5th.Draw,X6th.Draw,X7th.Draw,X8th.Draw,X9th.Draw,X10th.Draw,X11th.Draw,PIN,Township Code,Neighborhood Code,Sale Price,Age,ZIP,Longitude,Latitude,Tract Median Income
132,9/4/2019,116XX S LONGWOOD DR,4.69,7.52,6.1,4.84,5.04,5.69,5.92,9.82,10.4,9.44,8.53,25-19-311-007-0000,72.0,72300.0,,73.0,60643-4829,-87.6738353071491,41.6818761342826,54896.0
133,10/16/2019,116XX S MAY ST,5.42,5.76,7.38,5.8,8.51,7.91,8.99,12.3,11.0,10.4,12.4,25-20-406-009-0000,72.0,72310.0,,58.0,60643-5132,-87.6502288031788,41.682371087133,47039.0
134,10/4/2019,116XX S MAY ST,5.02,4.14,4.1,6.13,6.46,7.22,8.75,11.8,12.4,12.3,12.6,25-20-405-024-0000,72.0,72310.0,,51.0,60643-5133,-87.6509499502089,41.6830171060766,47039.0
135,5/26/2021,116XX S PARNELL AVE,45.0,30.0,18.0,14.0,12.0,7.8,9.1,,,,,25-21-314-008-0000,72.0,72330.0,,101.0,60628-5320,-87.6356852609966,41.6826989694257,36448.0
136,11/4/2016,117XX S BELL AVE,5.92,6.07,6.54,6.5,6.64,6.4,6.07,5.89,,,5.49,25-19-313-042-0000,72.0,72300.0,,59.0,60643-4740,-87.6768923960891,41.6801542684689,54896.0
137,10/29/2016,117XX S JUSTINE ST**,8.65,7.88,8.7,10.5,16.0,15.2,14.7,14.5,13.2,13.0,12.4,,,,,,,,,
138,1/21/2017,117XX S JUSTINE ST**,16.5,8.88,9.77,8.62,8.91,11.2,11.4,9.81,7.8,7.08,7.02,,,,,,,,,
139,8/16/2021,117XX S LONGWOOD DR,8.23,9.91,10.1,11.3,15.4,18.3,18.3,18.1,16.9,16.6,12.5,25-19-314-004-0000,72.0,72300.0,,104.0,60643-4831,-87.6740729814271,41.6804668075559,54896.0
140,11/30/2021,117XX S PEORIA ST,6.3,8.37,8.48,8.9,8.21,8.44,9.27,10.5,11.1,12.3,3.66,25-20-417-031-0000,72.0,72330.0,,112.0,60643-5228,-87.6447902912111,41.6806060368643,47039.0
141,12/12/2019,118XX S CAMPBELL AVE,5.14,5.15,6.36,8.12,12.4,12.1,10.2,11.1,12.4,12.7,12.6,24-24-419-012-0000,72.0,72423.0,,67.0,60655-1521,-87.6828261514711,41.6778469336255,88224.0
142,11/24/2021,118XX S MAPLEWOOD AVE,4.79,2.62,1.39,5.74,0.5,0.5,0.5,0.5,0.5,0.5,0.5,24-24-418-011-0000,72.0,72423.0,,66.0,60655-1525,-87.684051830041,41.6779224589989,88224.0
143,2/25/2017,11XX E 48TH ST**,38.1,55.5,25.2,30.0,27.8,29.5,33.4,30.5,25.7,25.3,14.8,,,,,,,,,
144,7/29/2017,11XX E 48TH ST**,17.2,47.1,38.4,37.7,36.5,33.9,30.3,26.6,26.1,25.6,23.6,,,,,,,,,
145,6/7/2021,11XX E 54TH ST,10.6,17.5,25.3,24.0,24.0,23.5,16.7,16.0,11.2,8.7,,20-11-319-031-0000,70.0,70020.0,,132.0,60615-5117,-87.5973049970122,41.7981594589922,36734.0
146,8/23/2019,11XX N MASSASOIT AVE,12.0,11.7,12.7,24.6,28.9,28.8,29.2,32.6,33.4,33.0,31.5,16-05-404-025-0000,77.0,77013.0,,99.0,60651-2658,-87.7696023819597,41.9008569769751,29917.0
147,6/16/2021,11XX N SACRAMENTO AVE,13.0,12.0,13.0,14.0,23.0,27.0,26.0,25.0,23.0,21.0,,16-01-301-015-0000,77.0,77030.0,,126.0,60622-2735,-87.7014074900205,41.901530777003,37277.0
148,3/3/2020,11XX W 111TH ST,2.98,1.97,1.89,2.05,2.67,2.53,1.9,1.69,1.61,1.4,0.47,25-20-200-064-0000,72.0,72312.0,,76.0,60643-4507,-87.6506731121443,41.6919937458178,37159.0
149,1/10/2020,11XX W 50TH ST,2.1,4.39,18.9,24.7,18.3,12.2,7.3,2.42,1.27,1.02,0.85,,,,,,,,,
150,11/27/2018,11XX W GEORGE ,4.5,8.74,11.9,13.4,13.6,13.9,12.7,10.9,9.61,9.14,9.8,,,,,,,,,
151,3/16/2016,11XX W GEORGE ST,8.01,8.5,10.8,9.0,9.42,10.3,10.5,9.28,6.19,5.1,5.47,14-29-223-017-0000,73.0,73150.0,,132.0,60657-4313,-87.6576119945866,41.9341335633476,128750.0
152,3/26/2016,11XX W LUNT AVE,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11-32-200-007-0000,75.0,75033.0,,122.0,60626-3519,-87.6611205670748,42.0089027608586,39152.0
153,7/12/2021,11XX W MORSE AVE,2.25,9.25,14.7,13.2,10.6,9.24,7.81,6.66,6.69,3.22,,11-32-200-025-0000,75.0,75033.0,,59.0,60626-3887,-87.6597101217917,42.0082523125299,39152.0
154,12/11/2018,11XX W WEBSTER AVE,2.86,3.63,4.84,4.19,4.22,5.2,5.62,5.5,5.49,5.72,4.91,14-32-214-008-0000,74.0,74012.0,,126.0,60614-3510,-87.6561611095987,41.9214342725074,138934.0
155,1/7/2019,11XX W WRIGHTWOOD ,5.56,5.66,4.67,4.92,5.29,6.44,6.21,5.9,6.35,5.4,4.24,,,,,,,,,
156,12/1/2021,11XX W WRIGHTWOOD AVE,4.5,5.0,5.0,5.2,5.9,13.0,22.0,22.0,14.0,8.6,2.4,14-29-414-002-0000,73.0,73093.0,,62.0,60614-7791,-87.6582819348486,41.928667196124,113409.0
157,6/17/2021,120XX S PRINCETON AVE,5.6,3.5,2.3,1.9,1.9,2.4,2.9,2.7,2.5,2.3,,25-28-209-033-0000,72.0,72330.0,,100.0,60628-6514,-87.6301173581391,41.6745550481647,44436.0
158,3/31/2022,121XX S JUSTINE ST,23.7,33.7,34.5,26.8,25.4,19.4,18.32,20.3,19.0,14.4,2.65,25-29-106-043-0000,72.0,72345.0,,24.0,60643-5444,-87.6603591817862,41.6725434881827,58065.0
159,8/30/2021,121XX S RACINE AVE,5.9,6.6,8.3,13.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,25-29-122-015-0000,72.0,72345.0,,64.0,60643-5420,-87.6518703335925,41.6738029661862,58065.0
160,1/9/2017,121XX S STEWART AVE,3.43,4.28,3.49,3.32,2.6,2.2,,,,,1.97,25-28-123-020-0000,72.0,72330.0,,100.0,60628-6521,-87.6325031402505,41.6739146856919,44436.0
161,7/5/2019,121XX S THROOP** ,29.2,33.0,33.4,37.8,46.8,48.0,48.2,49.4,52.2,57.2,22.7,,,,,,,,,
162,10/23/2019,121XX S THROOP** ,24.6,28.1,31.1,34.6,39.9,42.6,43.5,42.0,42.4,40.9,42.8,,,,,,,,,
163,9/24/2019,121XX S WALLACE ST,16.8,7.51,7.13,7.46,9.25,8.56,8.45,8.09,7.93,7.77,6.3,25-28-120-011-0000,72.0,72330.0,20000.0,118.0,60628-6325,-87.6366044445948,41.6733374300233,44436.0
164,7/23/2019,122XX S CARPENTER ,6.0,8.43,23.0,22.1,13.8,18.5,20.4,21.4,21.9,21.5,,,,,,,,,,
165,1/30/2018,122XX S CARPENTER ST**,5.6,5.16,5.69,5.05,5.17,5.05,5.1,4.12,3.6,3.34,2.85,,,,,,,,,
166,11/7/2016,122XX S CARPENTER ST**,14.0,16.8,15.6,16.4,16.9,15.1,14.7,13.1,13.6,12.9,8.83,,,,,,,,,
167,3/13/2020,122XX S ELIZABETH ST,11.6,17.0,25.2,29.5,38.2,34.7,30.4,26.6,29.6,32.0,34.6,25-29-118-004-0000,72.0,72345.0,,72.0,60643-5411,-87.6522910723727,41.6708802856728,58065.0
168,8/26/2021,122XX S MORGAN ST,5.4,7.3,8.8,8.3,8.7,8.8,9.7,17.0,19.0,20.0,18.0,25-29-215-053-0000,72.0,72310.0,,67.0,60643-5509,-87.6462147037367,41.6712722379752,58065.0
169,2/13/2020,125XX S EDBROOKE AVE,12.2,9.12,12.3,19.0,19.6,14.9,16.9,20.0,19.2,18.1,12.4,25-28-423-030-0000,70.0,70250.0,,55.0,60628-7506,-87.6192024403729,41.6659961003765,32566.0
170,5/26/2021,126XX S EDBROOKE AVE,4.12,4.1,4.17,4.33,4.65,6.04,8.47,8.16,8.16,7.91,,25-28-423-063-0000,70.0,70250.0,,53.0,60628-7508,-87.6191066131271,41.664581397017,32566.0
171,8/7/2019,126XX S EMERALD ,16.9,9.42,11.3,10.6,10.6,14.4,25.0,26.6,26.2,26.9,26.6,,,,,,,,,
172,5/14/2019,126XX S HARVARD ,131.0,41.8,14.6,9.66,10.7,8.39,7.17,4.77,6.19,4.37,2.1,,,,,,,,,
173,8/11/2021,126XX S YALE AVE,7.12,8.46,9.04,11.2,12.7,16.0,14.9,18.1,22.9,25.5,,25-28-439-013-0000,72.0,72330.0,,65.0,60628-7237,-87.6285877429683,41.6650966924561,44744.0
174,7/15/2021,127XX S MANISTEE AVE,10.0,14.0,15.0,15.0,15.0,17.0,27.0,31.0,30.0,27.0,,26-30-310-056-0000,70.0,70280.0,,58.0,60633-1739,-87.5559767791958,41.6637094408594,53125.0
175,2/22/2022,127XX S SAGINAW AVE,3.3,2.9,3.7,6.2,4.6,3.9,3.7,3.9,4.3,3.7,0.69,26-30-309-023-0000,70.0,70280.0,,58.0,60633-1751,-87.5577095654539,41.66333527819,53125.0
176,6/4/2021,127XX S SANGAMON ST,15.0,14.0,30.0,22.0,20.0,19.0,21.0,20.0,23.0,22.0,,25-32-202-076-0000,72.0,72345.0,55500.0,66.0,60643-6623,-87.6453959742027,41.6616309628884,39231.0
177,9/19/2019,127XX S WALLACE ST,9.29,8.01,9.25,15.6,16.0,16.7,16.9,18.8,17.9,17.4,15.6,25-33-105-022-0000,72.0,72345.0,,84.0,60628-7115,-87.6362161241571,41.6613416064115,39231.0
178,6/29/2021,128XX S MORGAN ST,18.5,44.4,16.1,20.0,32.1,55.6,67.7,7.36,75.6,68.8,,25-32-208-020-0000,72.0,72345.0,,59.0,60643-6613,-87.6458161573371,41.6595997730304,39231.0
179,6/25/2021,128XX S UNION AVE,3.15,4.44,4.42,4.17,4.46,4.43,4.26,3.42,,,,25-33-112-003-0000,72.0,72345.0,70001.0,66.0,60628-7462,-87.6385773912219,41.6602081625993,39231.0
180,2/14/2017,128XX S WALLACE ST,6.41,10.3,11.8,14.9,17.7,16.7,15.2,13.0,11.3,9.99,2.66,25-33-105-023-0000,72.0,72345.0,,84.0,60628-7449,-87.6362121155092,41.6612318923263,39231.0
181,6/17/2021,129XX S EXCHANGE AVE,6.2,8.0,6.4,7.8,11.0,15.0,15.0,14.0,14.0,15.0,,26-30-330-013-0000,70.0,70280.0,,61.0,60633-1225,-87.5516306647354,41.6598883830982,53125.0
182,6/17/2021,129XX S NORMAL AVE,7.1,6.8,7.5,7.8,12.0,17.0,22.0,22.0,20.0,19.0,,25-33-116-064-0000,72.0,72345.0,,70.0,60628-7438,-87.6337285911633,41.65947288125,39231.0
183,7/2/2021,12XX E 50TH ST,4.68,5.02,5.38,8.58,7.2,8.41,8.71,9.22,10.2,13.0,,20-11-212-137-0000,70.0,70020.0,,116.0,60615-2908,-87.5961537722976,41.8038921020838,63750.0
184,8/19/2019,12XX E 71ST ST,11.5,12.4,15.5,17.3,16.1,16.1,17.1,15.8,15.5,15.1,13.9,20-26-200-012-0000,70.0,70070.0,,117.0,60619-1303,-87.5946067165031,41.7657377490933,37328.0
185,7/15/2021,12XX E 97TH PL,2.7,2.9,3.8,4.7,6.9,9.4,9.9,10.0,0.98,9.4,,25-11-207-033-0000,70.0,70170.0,,75.0,60628-1620,-87.5927907786435,41.7179382821121,46517.0
186,10/5/2021,12XX N MARION CT,7.32,7.11,6.84,10.5,18.0,18.1,16.2,11.7,15.4,11.6,4.6,17-06-227-039-0000,77.0,77060.0,,130.0,60622-3121,-87.6741339805756,41.9041398945785,104167.0
187,2/7/2020,12XX W DRAPER ST,8.29,9.97,6.6,4.65,5.33,5.07,5.03,3.93,13.9,2.47,2.19,14-29-315-056-0000,73.0,73093.0,,17.0,60614-2118,-87.6606263357011,41.9280686630255,155729.0
188,9/24/2019,12XX W EARLY AVE,13.8,14.3,17.7,13.7,7.57,6.92,6.87,6.22,6.61,5.89,3.35,14-05-323-003-0000,73.0,73031.0,,112.0,60660-3481,-87.66289615224,41.986196085628,79414.0
189,12/12/2017,12XX W NORWOOD ST**,26.6,57.26,64.7,59.8,57.4,52.1,49.6,44.1,40.0,29.5,16.5,,,,,,,,,
190,9/18/2018,12XX W NORWOOD ST**,32.0,49.2,72.9,71.8,71.1,68.0,65.0,64.3,62.8,57.5,32.0,,,,,,,,,
191,9/1/2016,12XX W VICTORIA ST,2.67,4.09,4.32,4.26,4.25,4.34,4.22,4.49,4.45,4.8,5.48,14-05-318-018-0000,73.0,73031.0,,116.0,60660-3448,-87.661908141016,41.9867665520318,79414.0
192,6/14/2019,130XX S MUSKEGON ,3.34,2.51,2.7,2.99,3.52,4.14,4.74,5.06,5.2,5.84,,,,,,,,,,
193,9/29/2018,131XX S AVENUE N ,11.6,16.0,16.5,15.6,16.3,17.5,22.1,31.2,36.2,36.9,36.7,,,,,,,,,
194,1/3/2020,131XX S BURLEY AVE,3.0,3.9,3.71,5.13,9.67,11.8,10.7,8.59,8.22,8.92,8.07,26-31-211-047-0000,70.0,70280.0,,107.0,60633-1330,-87.5443733237368,41.6559440936984,50637.0
195,9/11/2019,131XX S MUSKEGON AVE,8.73,7.9,13.4,13.0,14.5,61.4,59.9,41.6,49.2,55.6,11.8,26-31-108-009-0000,70.0,70280.0,,66.0,60633-1719,-87.5547700241363,41.6572097684717,53125.0
196,8/20/2021,132XX S AVENUE M ,7.93,6.88,4.12,4.35,13.7,17.0,14.8,13.8,13.4,12.5,3.34,,,,,,,,,
197,8/2/2019,132XX S AVENUE N ,7.8,7.61,16.9,32.8,25.8,24.4,24.7,22.9,24.7,30.6,18.1,,,,,,,,,
198,10/28/2021,13XX E 52ND ST,4.4,3.9,4.6,4.4,6.3,6.4,6.8,6.0,5.4,4.4,2.8,20-11-409-021-0000,70.0,70020.0,,137.0,60615-4047,-87.592677540729,41.8007421638883,38852.0
199,7/17/2019,13XX E 55TH PL,5.2,8.37,12.6,13.7,12.2,11.9,11.4,11.2,10.3,7.89,6.48,20-14-202-052-0000,70.0,70020.0,,60.0,60637-1709,-87.5923713937561,41.7945798178465,84605.0
200,3/30/2017,13XX E 87TH ST,7.82,9.18,11.5,12.7,11.3,12.0,15.6,25.6,31.1,28.0,19.9,20-35-426-062-0000,70.0,70091.0,,62.0,60619-7037,-87.591218670292,41.7370984993236,42766.0
201,8/31/2021,13XX E 88TH PL,8.96,6.4,6.85,9.27,9.2,10.6,11.1,9.71,8.66,9.4,11.6,25-02-210-014-0000,70.0,70080.0,,54.0,60619-7029,-87.5928177699536,41.7338623864905,45441.0
202,8/5/2021,13XX N MAPLEWOOD AVE,8.56,8.84,9.07,10.4,19.1,26.2,26.3,25.2,24.2,23.1,17.6,16-01-218-029-0000,77.0,77030.0,,122.0,60622-2827,-87.6911531919768,41.9060229385385,75658.0
203,7/7/2016,13XX N MONITOR AVE,9.96,7.84,9.57,15.5,25.1,22.6,20.9,21.6,19.0,21.3,22.0,16-05-219-006-0000,77.0,77011.0,,102.0,60651-1021,-87.7714758725736,41.9050906437339,43625.0
204,10/16/2019,13XX W 108TH ST,4.37,6.72,6.9,7.32,13.0,15.2,14.5,14.9,15.0,16.4,7.75,25-17-305-041-0000,72.0,72312.0,,58.0,60643-3660,-87.6550661463148,41.6978999806176,40692.0
205,2/28/2022,13XX W 109TH ST,5.7,8.0,7.7,7.4,6.7,14.0,28.0,36.0,36.0,27.0,2.4,25-17-319-017-0000,72.0,72312.0,,49.0,60643-3604,-87.6554540891311,41.6955808842322,40692.0
206,5/23/2021,13XX W 61ST ST,2.3,3.8,3.8,3.4,3.4,3.6,3.4,3.9,4.0,4.0,,20-17-320-010-0000,72.0,72130.0,,55.0,60636-1841,-87.6584609986733,41.7829386607585,36875.0
207,2/5/2019,13XX W BRYN MAWR ,5.76,6.14,6.16,6.4,6.18,6.68,7.92,7.7,8.03,9.72,19.0,,,,,,,,,
208,4/1/2019,13XX W BYRON ,12.6,20.0,18.4,13.1,18.4,27.4,28.4,23.9,10.6,5.2,3.36,,,,,,,,,
209,12/8/2021,13XX W CARMEN AVE,5.4,5.7,9.2,11.0,12.0,12.0,12.0,12.0,14.0,17.0,10.0,14-08-305-032-0000,73.0,73032.0,,87.0,60640-2904,-87.6637406553541,41.9748547260763,68304.0
210,4/9/2019,13XX W CORNELIA ,10.8,11.2,12.0,13.6,14.2,13.6,14.6,17.6,22.3,29.0,17.9,,,,,,,,,
211,7/15/2019,13XX W GRANVILLE ,10.2,12.3,12.3,12.8,12.5,11.9,1.4,12.1,10.7,10.2,6.86,,,,,,,,,
212,12/7/2018,13XX W WINONA ST,3.85,4.02,4.3,4.52,4.48,4.18,3.89,4.03,4.03,4.03,4.4,14-08-305-012-0000,73.0,73032.0,589000.0,122.0,60640-2909,-87.6626760024882,41.975186946337,68304.0
213,8/23/2016,13XX W WINONA ST,8.7,12.3,19.2,17.5,18.2,19.0,18.0,15.8,15.4,15.6,5.06,14-08-302-035-0000,73.0,73032.0,,121.0,60640-2910,-87.6642062291209,41.9756190185099,68304.0
214,2/8/2017,14XX E 54TH ST,11.0,24.0,54.2,46.4,36.0,29.9,23.8,21.7,23.9,24.4,21.1,20-11-416-031-0000,70.0,70020.0,,59.0,60615-5415,-87.5909550948542,41.7982970621915,42201.0
215,2/22/2022,14XX E 54TH ST,5.69,5.05,4.91,7.32,8.8,9.22,7.95,6.24,4.96,3.86,3.23,20-11-425-026-0000,70.0,70020.0,,127.0,60615-5417,-87.5895932935472,41.7979094329235,42201.0
216,9/15/2021,14XX E 66TH PL,4.31,2.98,3.14,3.14,3.18,4.42,23.9,7.83,8.23,8.83,2.89,20-23-227-019-0000,70.0,70070.0,,129.0,60637-4420,-87.5890052948545,41.7739596157281,34381.0
217,12/20/2019,14XX E 90TH PL,7.34,7.95,7.27,6.44,8.45,9.01,9.09,9.06,8.73,8.07,6.23,25-02-223-005-0000,70.0,70080.0,,59.0,60619-7906,-87.5900357342649,41.7302114845473,34107.0
218,9/28/2021,14XX N KOLIN AVE,7.8,11.0,10.0,8.3,8.0,6.7,5.8,5.6,5.3,5.3,4.9,16-03-214-010-0000,77.0,77020.0,,92.0,60651-1740,-87.734677998654,41.9069124236274,41931.0
219,5/27/2021,14XX N LOCKWOOD AVE,4.6,4.2,3.3,3.4,3.3,3.2,4.0,4.9,4.6,6.2,,16-04-114-010-0000,77.0,77011.0,,100.0,60651-1463,-87.7580098413931,41.90679546003,40349.0
220,9/16/2019,14XX N LOREL AVE,7.8,9.15,8.77,9.34,8.83,8.59,11.2,14.7,15.0,15.2,15.7,16-04-113-006-0000,77.0,77011.0,,122.0,60651-1351,-87.7592614238952,41.9071181840824,40349.0
221,10/18/2019,14XX N MASSASOIT ,4.59,5.68,2.78,2.91,2.49,4.2,2.32,2.39,2.5,2.98,2.12,,,,,,,,,
222,12/13/2021,14XX N WOOD ST**,6.2,8.5,9.8,8.7,8.6,8.7,6.9,6.4,6.0,6.2,5.5,,,,,,,,,
223,10/8/2021,14XX N WOOD ST**,8.4,13.1,17.8,18.3,13.7,12.6,14.1,9.95,8.08,8.04,6.78,,,,,,,,,
224,2/17/2022,14XX W 103RD ST,15.0,9.6,4.9,4.4,5.2,7.2,7.4,6.9,6.5,6.7,0.96,25-08-306-076-0000,72.0,72274.0,,21.0,60643-2963,-87.659466916327,41.7070318289227,73300.0
225,8/27/2021,14XX W 107TH ST,2.48,1.48,1.98,2.02,1.81,3.13,2.58,3.11,4.81,5.31,4.32,25-17-113-058-0000,72.0,72274.0,,55.0,60643-3654,-87.6594694195387,41.6997249334563,64656.0
226,2/6/2020,14XX W 123RD ST,2.69,2.83,2.91,2.49,2.29,2.3,2.14,2.16,2.2,2.09,1.88,25-29-113-074-0000,72.0,72345.0,,65.0,60643-5767,-87.6572045132743,41.6705666371878,58065.0
227,2/7/2022,14XX W CARMEN AVE,3.7,5.0,5.7,5.3,5.6,5.2,4.9,5.6,11.0,13.0,8.9,14-08-304-031-0000,73.0,73032.0,,109.0,60640-2813,-87.6668720724648,41.9746518008347,68304.0
228,1/31/2022,14XX W EDGEWATER AVE,15.0,29.0,28.0,25.0,19.0,20.0,20.0,13.0,7.8,6.0,4.4,14-05-316-053-0000,73.0,73011.0,,107.0,60660-4209,-87.6665801052575,41.9865741976529,79414.0
229,11/15/2021,14XX W FARRAGUT AVE,5.23,6.26,8.3,12.7,15.3,14.8,13.5,12.5,12.3,12.1,12.6,14-08-123-031-0000,73.0,73031.0,,112.0,60640-2104,-87.6671227697824,41.9773864637009,90288.0
230,8/9/2019,14XX W FLOURNOY ,19.0,50.2,77.5,31.8,27.0,24.5,29.1,23.6,21.1,18.8,11.7,,,,,,,,,
231,7/25/2018,14XX W FLOURNOY ST,7.01,5.22,2.81,2.73,2.48,2.2,2.3,2.16,2.12,2.15,1.94,17-17-303-017-0000,77.0,77132.0,,132.0,60607-3205,-87.6627156527091,41.8730936293654,55284.0
232,5/24/2018,14XX W GEORGE ST,6.0,7.26,7.91,8.17,8.39,8.56,8.73,8.92,9.33,9.46,18.1,14-29-125-016-0000,73.0,73120.0,,122.0,60657-4103,-87.6644777060525,41.9340206162424,168352.0
233,2/11/2020,14XX W GLENLAKE AVE,11.1,26.4,34.8,32.3,23.7,20.0,17.5,14.7,10.4,8.18,4.63,14-05-124-019-0000,73.0,73022.0,,109.0,60660-1801,-87.6653820701041,41.9924021378376,65810.0
234,8/3/2018,14XX W LILL AVE,4.21,5.06,5.78,6.1,5.69,5.44,5.58,5.42,5.89,10.6,24.6,14-29-313-015-0000,73.0,73093.0,1295000.0,22.0,60614-2018,-87.6643457078657,41.9276654159174,157125.0
235,10/31/2018,14XX W LILL AVE,5.29,6.04,6.09,5.17,5.59,10.6,19.0,19.8,15.9,17.7,2.77,14-29-312-027-0000,73.0,73093.0,,143.0,60614-2019,-87.6646275737201,41.9281838740967,157125.0
236,10/28/2016,14XX W MELROSE ST,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,14-20-325-021-0000,73.0,73084.0,,132.0,60657-2116,-87.6659202747191,41.9409095060176,127059.0
237,2/26/2020,14XX W NORWOOD ST,6.02,13.1,18.8,11.2,9.8,8.42,8.36,11.8,12.0,11.4,4.02,14-05-124-028-0000,73.0,73022.0,,107.0,60660-2404,-87.6664110715042,41.9920060959459,65810.0
238,10/1/2018,14XX W OLIVE AVE,8.15,8.04,7.23,7.65,9.93,11.5,12.4,12.4,11.9,11.2,6.42,14-05-330-028-0000,73.0,73031.0,,110.0,60660-4228,-87.6655937054337,41.9842380129063,79414.0
239,3/3/2020,14XX W RASCHER AVE,3.56,5.28,6.15,6.31,6.75,12.7,23.4,29.3,30.5,26.1,3.17,14-08-108-032-0000,73.0,73031.0,,112.0,60640-1206,-87.6665722748446,41.9810477201288,90288.0
240,2/17/2017,14XX W ROSEMONT AVE,3.08,3.66,3.83,2.22,3.46,5.12,6.31,5.71,6.22,10.4,17.3,14-05-103-024-0000,73.0,73031.0,,109.0,60660-1320,-87.6671388301973,41.9966956137731,65810.0
241,8/10/2016,14XX W SUPERIOR ST,148.0,116.0,38.1,19.9,17.1,15.9,15.9,14.9,14.4,14.3,,17-08-102-022-0000,77.0,77120.0,,130.0,60642-5251,-87.6632129622111,41.895483184772,91071.0
242,11/29/2021,14XX W THOME ,13.6,10.2,9.75,10.2,13.3,18.2,21.4,21.5,21.1,19.2,16.0,,,,,,,,,
243,7/27/2018,14XX W WINNEMAC AVE,1.7,4.38,6.42,5.35,5.34,4.93,4.73,4.03,5.48,1.52,1.33,14-08-307-026-0000,73.0,73032.0,,106.0,60640-2865,-87.6667662816186,41.9736297378816,68304.0
244,6/6/2019,15XX E 76TH PL,9.42,16.2,10.8,7.88,6.75,6.11,6.55,6.38,7.64,8.26,1.52,20-26-416-039-0000,70.0,70070.0,,72.0,60619-2711,-87.5872329378592,41.7557601087605,47727.0
245,12/17/2019,15XX E 84TH PL,2.78,2.97,3.26,3.99,3.93,3.87,4.99,12.3,12.8,12.3,8.22,20-35-407-021-0000,70.0,70080.0,,96.0,60619-6556,-87.58701749638,41.7417090741521,42766.0
246,11/16/2020,15XX E 86TH ST,7.08,9.52,10.6,9.92,9.61,9.39,9.78,16.8,23.4,24.1,,20-35-415-011-0000,70.0,70080.0,239900.0,93.0,60619-6518,-87.5866178221095,41.7384577500138,42766.0
247,6/16/2021,15XX E 86TH ST,5.1,5.2,6.0,5.1,6.9,6.8,6.7,10.0,16.0,17.0,,20-35-412-019-0000,70.0,70080.0,,94.0,60619-6519,-87.5871785486757,41.7389745926881,42766.0
248,7/1/2016,15XX N CLAREMONT AVE,34.1,16.2,18.5,15.6,15.9,13.9,13.6,14.2,13.5,13.8,7.0,17-06-100-030-0000,77.0,77060.0,,25.0,60622-1239,-87.6863310638647,41.9096250321943,106339.0
249,8/3/2021,15XX N KEDZIE AVE,5.17,5.63,0.9,7.0,7.14,7.38,7.47,7.12,6.77,6.18,7.24,16-02-207-027-0000,77.0,77020.0,,128.0,60651-2372,-87.7074304006205,41.9088394596938,43438.0
250,5/28/2021,15XX N LONG AVE,11.9,8.41,8.92,20.1,24.6,18.0,17.2,15.7,16.4,15.1,,16-04-103-034-0000,77.0,77011.0,,97.0,60651-1347,-87.7612433846444,41.907940179371,40349.0
251,12/24/2018,15XX N MONTICELLO ,9.84,11.0,9.69,8.83,7.82,7.62,8.2,8.49,9.64,10.2,,,,,,,,,,
252,8/23/2021,15XX N WELLINGTON AVE,3.5,3.3,3.88,3.81,3.8,3.35,4.07,3.99,6.21,15.9,2.7,,,,,,,,,
253,8/4/2021,15XX W 100TH PL,5.9,5.1,5.2,5.5,5.3,4.8,4.1,4.1,4.0,3.9,,25-08-307-038-0000,72.0,72274.0,,91.0,60643-2103,-87.6591934634822,41.7111341992625,73300.0
254,8/15/2019,15XX W EDGEWATER AVE,9.29,20.4,26.2,24.1,21.4,19.6,22.4,23.3,15.2,8.09,6.92,14-05-316-040-0000,73.0,73011.0,,17.0,60660-4211,-87.6680587013124,41.986553194245,79414.0
255,2/26/2020,15XX W ROSCOE ST,4.68,4.86,4.72,4.82,4.89,4.78,5.0,4.99,6.6,15.2,4.48,14-20-316-012-0000,73.0,73084.0,,133.0,60657-1311,-87.6678794116761,41.9430958749895,127059.0
256,10/27/2020,15XX W WOLFRAM ST,7.09,5.39,7.34,9.36,9.44,11.0,11.5,12.4,8.61,8.68,,14-29-124-037-0000,73.0,73120.0,,133.0,60657-4018,-87.666928234338,41.9335979023632,168352.0
257,10/19/2021,16XX N BURLING ST,10.3,6.43,5.92,5.92,5.68,5.85,6.5,7.17,7.51,8.66,12.2,14-33-313-044-0000,74.0,74012.0,,128.0,60614-5157,-87.6474278067607,41.9127290100394,141806.0
258,10/13/2016,16XX N CLEVELAND AVE,31.1,11.9,9.93,8.82,9.16,8.41,8.15,8.02,7.83,7.82,7.77,14-33-329-006-0000,74.0,74012.0,,134.0,60614-6925,-87.6413321933612,41.9123924923318,162054.0
259,11/1/2021,16XX N FRANCISCO AVE,14.6,27.4,26.9,27.2,29.3,29.2,33.4,33.8,36.1,40.2,30.5,13-36-330-010-0000,77.0,77030.0,,95.0,60647-5115,-87.6987866088731,41.9113761532579,48350.0
260,6/4/2021,16XX N KEELER AVE,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,13-34-426-025-0000,71.0,71520.0,,126.0,60639-4822,-87.7315942191856,41.9107203551513,31288.0
