,Date.Sampled,Address,HCluster,X1st.Draw,X2nd.Draw,X3rd.Draw,X4th.Draw,X5th.Draw,X6th.Draw,X7th.Draw,X8th.Draw,X9th.Draw,X10th.Draw,X11th.Draw,longitude,latitude,raw_address,place_id
56,11/5/2016,"11199 S Drake Ave, Chicago, IL",1,3.61,4.35,3.79,3.24,4.64,4.16,3.57,3.83,5.73,7.61,10.2,-87.70916743082509,41.68924812833358,"{'house_number': '11207', 'road': 'South Drake Avenue', 'suburb': 'Mount Greenwood', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60655', 'country': 'United States', 'country_code': 'us'}",144709975
57,12/2/2016,"11190 S Hoyne Ave, Chicago, IL",1,2.84,4.12,6.4,8.39,12.5,12.8,13.6,15.0,13.2,8.15,1.68,-87.67379810705673,41.69029902067612,"{'house_number': '11150', 'road': 'South Hoyne Avenue', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",156173662
58,3/4/2022,"11186 S Loomis St, Chicago, IL",5,6.08,6.18,6.28,11.0,6.9,6.36,8.04,7.44,7.68,12.4,6.44,-87.65703001552825,41.6905604906924,"{'house_number': '11150', 'road': 'South Loomis Street', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155544822
59,12/5/2019,"11297 S Avenue H, Chicago, IL",1,16.7,28.8,34.1,36.3,35.6,30.9,30.2,31.1,31.2,32.4,34.3,-87.53275790607167,41.69016444887319,"{'house_number': '11255-11257', 'road': 'South Avenue H', 'neighbourhood': 'East Side', 'suburb': 'Hegewisch', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60633', 'country': 'United States', 'country_code': 'us'}",155985427
60,6/29/2021,"11275 S Emerald Ave, Chicago, IL",3,7.04,5.26,4.81,7.11,13.0,19.3,18.9,17.3,15.3,12.9,5.33,-87.64095964803563,41.68924375310957,"{'house_number': '11245', 'road': 'South Emerald Avenue', 'neighbourhood': 'Roseland', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60628', 'country': 'United States', 'country_code': 'us'}",155701693
61,6/21/2021,"11234 S Forrestville Ave, Chicago, IL",2,6.59,6.65,6.34,7.47,12.0,15.3,13.9,14.5,15.9,14.0,3.48,-87.60967466925895,41.69002575519024,"{'house_number': '11235', 'road': 'South Forrestville Avenue', 'neighbourhood': 'Arcade Row', 'suburb': 'Pullman', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60628', 'country': 'United States', 'country_code': 'us'}",156232192
62,7/20/2018,"11246 S Spaulding Ave, Chicago, IL",5,4.4,4.9,7.45,7.5,4.93,3.95,5.19,7.32,7.46,7.31,7.24,-87.70326205698295,41.68851408619842,"{'house_number': '11240', 'road': 'South Spaulding Avenue', 'suburb': 'Mount Greenwood', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60655', 'country': 'United States', 'country_code': 'us'}",144435480
63,6/17/2021,"11245 S St Lawrence Ave, Chicago, IL",2,4.61,5.13,5.65,6.89,8.71,8.53,7.37,7.24,15.4,21.7,23.9,-87.60805201614806,41.689698500000006,"{'house_number': '11245', 'road': 'South Saint Lawrence Avenue', 'neighbourhood': 'Arcade Row', 'suburb': 'Pullman', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60628', 'country': 'United States', 'country_code': 'us'}",155786859
64,7/18/2019,"11371 S Avenue L, Chicago, IL",1,8.37,10.3,13.5,15.4,11.1,10.9,10.1,8.47,6.89,5.37,5.51,-87.53637838453614,41.6887875721928,"{'house_number': '11341-11343', 'road': 'South Avenue L', 'neighbourhood': 'East Side', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",155983346
65,1/11/2020,"11346 S Cottage Grove Ave, Chicago, IL",2,11.0,12.7,11.7,17.5,21.9,27.0,25.5,25.3,26.6,25.6,18.4,-87.61106917505077,41.68790659282099,"{'house_number': '11345', 'road': 'South Cottage Grove Avenue', 'neighbourhood': 'Arcade Row', 'suburb': 'Pullman', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60628', 'country': 'United States', 'country_code': 'us'}",156002197
66,8/9/2021,"11333 S Hale Ave, Chicago, IL",3,10.8,13.0,11.7,10.2,8.72,8.24,7.46,6.41,4.97,5.38,3.7,-87.67138983906094,41.68735328097444,"{'house_number': '11320', 'road': 'South Hale Avenue', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155795579
67,6/10/2021,"11385 S Loomis St, Chicago, IL",2,21.9,35.5,40.8,42.1,41.3,37.7,33.6,32.1,27.4,22.6,14.4,-87.65668940062207,41.68660942239431,"{'house_number': '11405', 'road': 'South Loomis Street', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",156321277
68,6/23/2021,"11365 S St Lawrence Ave, Chicago, IL",2,10.0,10.0,12.0,17.0,22.0,25.0,24.0,24.0,23.0,22.0,23.0,-87.60820303811019,41.68782050865956,"{'house_number': '11345', 'road': 'South Saint Lawrence Avenue', 'neighbourhood': 'Arcade Row', 'suburb': 'Pullman', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60628', 'country': 'United States', 'country_code': 'us'}",156228045
69,6/25/2021,"11366 S St Lawrence Ave, Chicago, IL",2,69.3,24.3,10.5,6.8,6.26,8.94,8.97,8.43,7.74,7.26,5.34,-87.60842059724203,41.68770074816903,"{'house_number': '11354', 'road': 'South Saint Lawrence Avenue', 'neighbourhood': 'Arcade Row', 'suburb': 'Pullman', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60628', 'country': 'United States', 'country_code': 'us'}",155785393
70,2/18/2020,"11397 S Trumbull Ave, Chicago, IL",2,8.81,7.0,7.36,7.25,6.87,6.76,7.54,12.7,20.1,19.0,18.0,-87.70665315644477,41.687307816522384,"{'house_number': '11315', 'road': 'South Trumbull Avenue', 'suburb': 'Mount Greenwood', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60655', 'country': 'United States', 'country_code': 'us'}",144185199
71,6/7/2021,"11425 S Ada St, Chicago, IL",2,5.19,5.74,5.47,5.62,5.96,6.0,6.77,6.91,6.74,5.98,2.11,-87.6553012509766,41.68594325,"{'house_number': '11425', 'road': 'South Ada Street', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",156339251
72,1/27/2020,"11480 S Forrestville Ave, Chicago, IL",2,19.5,2.23,1.98,1.9,1.75,1.55,1.52,1.36,1.33,1.33,0.91,-87.60936506661493,41.685643563898815,"{'house_number': '11447', 'road': 'South Forrestville Avenue', 'neighbourhood': 'Arcade Row', 'suburb': 'Pullman', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60628', 'country': 'United States', 'country_code': 'us'}",156069911
73,6/8/2021,"11495 S Indiana Ave, Chicago, IL",1,23.5,50.9,70.3,24.6,22.2,22.0,17.5,14.6,12.3,14.2,11.0,-87.6181687887978,41.68550480652992,"{'house_number': '11456', 'road': 'South Indiana Avenue', 'neighbourhood': 'Roseland', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60628', 'country': 'United States', 'country_code': 'us'}",156269581
74,9/28/2020,"11544 S Sangamon St, Chicago, IL",2,7.06,2.76,4.68,4.74,6.89,20.0,21.0,20.8,19.2,19.3,3.11,-87.64636685324862,41.68352338911662,"{'house_number': '11550', 'road': 'South Sangamon Street', 'neighbourhood': 'Placerdale', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155764169
75,9/19/2019,"11518 S Artesian Ave, Chicago, IL",2,7.83,4.22,4.23,4.01,4.04,4.02,3.72,3.66,3.84,3.54,2.89,-87.68245232727655,41.683870850000005,"{'house_number': '11518', 'road': 'South Artesian Avenue', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60655', 'country': 'United States', 'country_code': 'us'}",155796180
76,8/27/2019,"11597 S Avenue H, Chicago, IL",3,4.23,2.72,2.42,2.44,2.48,2.62,2.51,2.45,2.56,2.63,2.38,-87.5327394243563,41.68472503889979,"{'house_number': '11557', 'road': 'South Avenue J', 'neighbourhood': 'East Side', 'suburb': 'Hegewisch', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",156800201
77,6/9/2021,"11530 S Elizabeth St, Chicago, IL",2,5.21,5.77,7.62,7.24,7.66,9.98,20.1,18.0,16.7,16.7,17.5,-87.65338150636715,41.68400295,"{'house_number': '11530', 'road': 'South Elizabeth Street', 'neighbourhood': 'Placerdale', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155613689
78,10/15/2021,"11597 S Justine St, Chicago, IL",2,3.6,3.73,4.56,5.06,6.64,7.98,12.5,13.0,13.6,14.4,4.03,-87.66023056997012,41.68316679880529,"{'house_number': '11559', 'road': 'South Justine Street', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155562042
79,9/29/2021,"11527 S May St, Chicago, IL",1,8.62,11.8,12.4,13.5,12.9,14.1,16.6,17.4,16.8,16.4,13.2,-87.6503590266369,41.684128400000006,"{'house_number': '11527', 'road': 'South May Street', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155557249
80,5/24/2021,"11683 S Avenue L, Chicago, IL",3,4.41,5.28,6.78,5.93,6.41,8.2,11.0,11.2,14.5,13.1,10.6,-87.53634617138358,41.683121335419095,"{'house_number': '11651', 'road': 'South Avenue L', 'neighbourhood': 'East Side', 'suburb': 'Hegewisch', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60617', 'country': 'United States', 'country_code': 'us'}",156315441
81,10/4/2019,"11694 S May St, Chicago, IL",1,4.69,7.52,6.1,4.84,5.04,5.69,5.92,9.82,10.4,9.44,8.53,-87.65065987944328,41.68151816956339,"{'house_number': '11654', 'road': 'South May Street', 'neighbourhood': 'Placerdale', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155835763
82,10/16/2019,"11634 S May St, Chicago, IL",2,5.02,4.14,4.1,6.13,6.46,7.22,8.75,11.8,12.4,12.3,12.6,-87.65085126002025,41.68210945,"{'house_number': '11634', 'road': 'South May Street', 'neighbourhood': 'Placerdale', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155605941
83,10/29/2016,"11789 S Justine St, Chicago, IL",1,5.42,5.76,7.38,5.8,8.51,7.91,8.99,12.3,11.0,10.4,12.4,-87.66012466538146,41.67966462241873,"{'house_number': '11751', 'road': 'South Justine Street', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155947758
84,11/30/2021,"11758 S Peoria St, Chicago, IL",5,8.65,7.88,8.7,10.5,16.0,15.2,14.7,14.5,13.2,13.0,12.4,-87.64454425406048,41.6803590398345,"{'house_number': '11736', 'road': 'South Peoria Street', 'neighbourhood': 'Placerdale', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60827', 'country': 'United States', 'country_code': 'us'}",155551435
85,12/12/2019,"11870 S Campbell Ave, Chicago, IL",1,16.5,8.88,9.77,8.62,8.91,11.2,11.4,9.81,7.8,7.08,7.02,-87.68329059385266,41.67819057535349,"{'house_number': '11828', 'road': 'South Campbell Avenue', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60655', 'country': 'United States', 'country_code': 'us'}",157115945
86,11/24/2021,"11854 S Maplewood Ave, Chicago, IL",1,8.23,9.91,10.1,11.3,15.4,18.3,18.3,18.1,16.9,16.6,12.5,-87.68453512206659,41.67881128641088,"{'house_number': '11800', 'road': 'South Maplewood Avenue', 'suburb': 'Morgan Park', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60655', 'country': 'United States', 'country_code': 'us'}",155431521
87,2/25/2017,"1174 E 48Th St, Chicago, IL",2,6.3,8.37,8.48,8.9,8.21,8.44,9.27,10.5,11.1,12.3,3.66,-87.59718521766393,41.80790228077677,"{'house_number': '1154', 'road': 'East 48th Street', 'neighbourhood': 'Indian Village', 'suburb': 'Kenwood', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60615', 'country': 'United States', 'country_code': 'us'}",155930547
88,7/29/2017,"1114 E 48Th St, Chicago, IL",2,5.14,5.15,6.36,8.12,12.4,12.1,10.2,11.1,12.4,12.7,12.6,-87.59864166190593,41.80788720951883,"{'house_number': '1112', 'road': 'East 48th Street', 'neighbourhood': 'Indian Village', 'suburb': 'Kenwood', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60615', 'country': 'United States', 'country_code': 'us'}",156276373
89,6/7/2021,"1116 E 54Th St, Chicago, IL",2,4.79,2.62,1.39,5.74,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-87.59909,41.79804,"{'house_number': '1100-1108', 'road': 'East 54th Street', 'suburb': 'Hyde Park', 'city': 'Chicago', 'municipality': 'Hyde Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60615', 'country': 'United States', 'country_code': 'us'}",155862248
90,8/23/2019,"1175 N Massasoit Ave, Chicago, IL",1,38.1,55.5,25.2,30.0,27.8,29.5,33.4,30.5,25.7,25.3,14.8,-87.76916686289736,41.90158302940585,"{'house_number': '1145', 'road': 'North Massasoit Avenue', 'police_beat': 'Beat 2531', 'suburb': 'Austin', 'city': 'Chicago', 'municipality': 'Jefferson Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60651', 'country': 'United States', 'country_code': 'us'}",143706109
91,6/16/2021,"1181 N Sacramento Ave, Chicago, IL",2,17.2,47.1,38.4,37.7,36.5,33.9,30.3,26.6,26.1,25.6,23.6,-87.70170298324808,41.90267329641943,"{'house_number': '1145-1149', 'road': 'North Sacramento Avenue', 'suburb': 'West Town', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60622', 'country': 'United States', 'country_code': 'us'}",155404004
92,1/10/2020,"1189 W 50Th St, Chicago, IL",2,12.0,11.7,12.7,24.6,28.9,28.8,29.2,32.6,33.4,33.0,31.5,-87.6548547633354,41.80319307663412,"{'highway': 'Racine & 50th Street', 'road': 'West 50th Street', 'neighbourhood': 'Back of the Yards', 'suburb': 'New City', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60632', 'country': 'United States', 'country_code': 'us'}",52512660
93,3/16/2016,"1154 W George St, Chicago, IL",2,2.98,1.97,1.89,2.05,2.67,2.53,1.9,1.69,1.61,1.4,0.47,-87.65733094337381,41.93448072469546,"{'house_number': '1120', 'road': 'West George Street', 'suburb': 'Lake View', 'city': 'Chicago', 'municipality': 'Lake View Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60657', 'country': 'United States', 'country_code': 'us'}",155712951
94,3/26/2016,"1139 W Lunt Ave, Chicago, IL",2,2.1,4.39,18.9,24.7,18.3,12.2,7.3,2.42,1.27,1.02,0.85,-87.66113971163065,42.0089027,"{'house_number': '1139', 'road': 'West Lunt Avenue', 'suburb': 'Rogers Park', 'city': 'Chicago', 'municipality': 'Rogers Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60645', 'country': 'United States', 'country_code': 'us'}",155528101
95,7/12/2021,"1112 W Morse Ave, Chicago, IL",2,4.5,8.74,11.9,13.4,13.6,13.9,12.7,10.9,9.61,9.14,9.8,-87.65974158071074,42.00809318798169,"{'house_number': '1116', 'road': 'West Morse Avenue', 'suburb': 'Rogers Park', 'city': 'Chicago', 'municipality': 'Rogers Park Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60626', 'country': 'United States', 'country_code': 'us'}",155705163
96,12/11/2018,"1173 W Webster Ave, Chicago, IL",2,8.01,8.5,10.8,9.0,9.42,10.3,10.5,9.28,6.19,5.1,5.47,-87.65783191073302,41.92158628246722,"{'house_number': '1151-1153', 'road': 'West Webster Avenue', 'suburb': 'Lincoln Park', 'city': 'Chicago', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60614', 'country': 'United States', 'country_code': 'us'}",155808826
97,6/17/2021,"12077 S Princeton Ave, Chicago, IL",2,2.86,3.63,4.84,4.19,4.22,5.2,5.62,5.5,5.49,5.72,4.91,-87.6296654296697,41.67479455552397,"{'house_number': '12045', 'road': 'South Princeton Avenue', 'neighbourhood': 'Gano', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60628', 'country': 'United States', 'country_code': 'us'}",155740439
98,3/31/2022,"12129 S Justine St, Chicago, IL",2,5.56,5.66,4.67,4.92,5.29,6.44,6.21,5.9,6.35,5.4,4.24,-87.65992413742056,41.67333645383604,"{'house_number': '12119', 'road': 'South Justine Street', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155523256
99,8/30/2021,"12114 S Racine Ave, Chicago, IL",1,4.5,5.0,5.0,5.2,5.9,13.0,22.0,22.0,14.0,8.6,2.4,-87.65180498920162,41.67347595,"{'house_number': '12114', 'road': 'South Racine Avenue', 'neighbourhood': 'Placerdale', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155999474
100,9/24/2019,"12190 S Wallace St, Chicago, IL",2,5.9,6.6,8.3,13.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,-87.63703580535407,41.67264558763012,"{'house_number': '12152', 'road': 'South Wallace Street', 'neighbourhood': 'Stewart Ridge', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60628', 'country': 'United States', 'country_code': 'us'}",156476159
101,11/7/2016,"12261 S Carpenter St, Chicago, IL",2,29.2,33.0,33.4,37.8,46.8,48.0,48.2,49.4,52.2,57.2,22.7,-87.64766851171937,41.67118372933986,"{'house_number': '12237', 'road': 'South Carpenter Street', 'suburb': 'West Pullman', 'city': 'Chicago', 'municipality': 'Lake Township', 'county': 'Cook County', 'state': 'Illinois', 'ISO3166-2-lvl4': 'US-IL', 'postcode': '60643', 'country': 'United States', 'country_code': 'us'}",155969531
